time,X,Y,Z
1.461794137954712,-0.0,0.02,-9.71
1.4867064952850342,0.0,0.02,-9.72
1.5116841793060303,-0.0,0.02,-9.72
1.5367398262023926,-0.0,0.03,-9.73
1.5616848468780518,-0.0,0.02,-9.71
1.5866096019744873,0.02,0.03,-9.7
1.6114966869354248,0.0,0.04,-9.7
1.6365001201629639,-0.0,0.01,-9.7
1.661384105682373,0.02,0.03,-9.71
1.6862783432006836,0.0,0.02,-9.71
1.711254596710205,-0.0,0.02,-9.73
1.7361748218536377,0.0,0.03,-9.72
1.7610652446746826,0.02,0.01,-9.66
1.7859835624694824,0.0,0.05,-9.7
1.8108599185943604,0.0,0.03,-9.73
1.8357746601104736,0.0,0.03,-9.71
1.8606324195861816,0.0,0.02,-9.75
1.8855769634246826,0.02,0.02,-9.72
1.9104368686676025,0.0,0.03,-9.7
1.935333013534546,0.0,0.02,-9.72
1.9603238105773926,-0.01,0.01,-9.71
1.9852182865142822,0.0,0.02,-9.73
2.0102267265319824,-0.0,0.03,-9.73
2.0350959300994873,0.01,0.02,-9.71
2.0600156784057617,0.01,0.02,-9.75
2.0849826335906982,-0.01,0.03,-9.73
2.109910249710083,0.0,0.04,-9.72
2.1348931789398193,-0.0,0.03,-9.74
2.1597864627838135,0.01,0.02,-9.71
2.184687614440918,0.01,0.01,-9.71
2.2096784114837646,-0.0,0.03,-9.7
2.2345752716064453,0.02,0.03,-9.71
2.2594525814056396,0.01,0.03,-9.72
2.284376859664917,0.01,0.02,-9.71
2.3092494010925293,0.0,0.03,-9.72
2.33414363861084,0.0,0.03,-9.71
2.359051465988159,0.01,0.01,-9.72
2.3840465545654297,-0.0,0.04,-9.73
2.408970594406128,0.0,0.02,-9.7
2.4338324069976807,0.02,0.02,-9.71
2.458754777908325,0.0,0.02,-9.69
2.483673572540283,0.0,0.02,-9.72
2.508537530899048,0.02,0.02,-9.71
2.533475637435913,0.01,0.02,-9.69
2.558353900909424,0.01,0.01,-9.72
2.583388090133667,-0.0,0.01,-9.71
2.608323097229004,-0.0,0.02,-9.73
2.633232831954956,0.02,0.01,-9.73
2.658139944076538,0.0,0.01,-9.69
2.6830387115478516,0.0,0.02,-9.71
2.707890272140503,0.01,0.02,-9.74
2.7327866554260254,0.01,0.02,-9.7
2.7576894760131836,0.01,0.02,-9.7
2.7825896739959717,0.0,0.02,-9.71
2.80757212638855,-0.02,0.01,-9.67
2.8324942588806152,0.0,0.02,-9.7
2.8573834896087646,0.01,0.04,-9.71
2.8822977542877197,0.01,0.02,-9.71
2.907191514968872,0.01,0.02,-9.76
2.932157039642334,-0.0,0.02,-9.72
2.957069158554077,0.01,0.02,-9.69
2.9819605350494385,0.02,0.03,-9.7
3.0068795680999756,0.01,0.02,-9.71
3.0317771434783936,0.02,0.03,-9.71
3.05668044090271,0.02,0.03,-9.71
3.0815420150756836,0.02,0.02,-9.71
3.1064350605010986,0.01,0.02,-9.73
3.1313648223876953,0.02,0.02,-9.74
3.156273365020752,0.02,0.02,-9.7
3.181138753890991,0.0,0.02,-9.71
3.206026315689087,0.02,0.02,-9.7
3.230961322784424,0.0,0.02,-9.67
3.255821466445923,0.01,0.03,-9.71
3.2807440757751465,0.02,0.03,-9.72
3.305647850036621,0.0,0.02,-9.71
3.3306126594543457,-0.0,0.02,-9.72
3.355637311935425,-0.0,0.04,-9.71
3.380546808242798,0.0,0.02,-9.71
3.405460834503174,0.02,0.03,-9.7
3.43034291267395,0.02,0.03,-9.71
3.4552488327026367,0.0,0.01,-9.69
3.4801535606384277,0.0,0.03,-9.7
3.505007743835449,0.0,0.04,-9.72
3.5299460887908936,0.03,0.02,-9.72
3.5548245906829834,0.02,0.0,-9.75
3.579709529876709,0.0,0.04,-9.71
3.604602575302124,0.0,0.03,-9.69
3.6296072006225586,-0.0,0.02,-9.7
3.6545305252075195,0.0,0.04,-9.71
3.679433822631836,0.0,0.01,-9.7
3.7044262886047363,-0.01,0.01,-9.7
3.7293341159820557,0.01,0.04,-9.72
3.7543208599090576,-0.0,0.03,-9.69
3.7792887687683105,-0.0,0.01,-9.71
3.804189443588257,0.01,0.03,-9.73
3.829123020172119,0.0,0.02,-9.71
3.8540074825286865,0.02,0.02,-9.72
3.8788914680480957,0.0,0.03,-9.7
3.9038875102996826,-0.0,0.02,-9.73
3.928886651992798,-0.0,0.02,-9.71
3.9537906646728516,0.01,0.03,-9.68
3.9787240028381348,0.0,0.03,-9.71
4.003686189651489,-0.01,0.03,-9.71
4.028576612472534,0.01,0.03,-9.72
4.05350923538208,0.0,0.03,-9.7
4.078384160995483,0.0,0.02,-9.73
4.1033313274383545,0.01,0.03,-9.73
4.1281726360321045,0.0,0.02,-9.7
4.153167724609375,-0.0,0.03,-9.71
4.178052186965942,0.02,0.02,-9.69
4.202955007553101,0.0,0.02,-9.69
4.2279441356658936,-0.0,0.03,-9.72
4.252859830856323,0.0,0.03,-9.71
4.277851819992065,-0.0,0.01,-9.73
4.3027777671813965,0.0,0.03,-9.72
4.327640533447266,0.0,0.02,-9.7
4.352562427520752,0.01,0.02,-9.7
4.377450227737427,0.0,0.02,-9.7
4.402430534362793,-0.0,0.03,-9.72
4.427356958389282,0.0,0.02,-9.7
4.452248573303223,0.0,0.02,-9.7
4.477129220962524,0.02,0.02,-9.71
4.502157211303711,-0.0,0.02,-9.73
4.527063846588135,0.0,0.03,-9.71
4.5520339012146,-0.0,0.03,-9.71
4.57703971862793,-0.01,0.02,-9.75
4.601919651031494,0.0,0.02,-9.7
4.626842498779297,0.02,0.01,-9.72
4.65184473991394,-0.0,0.02,-9.72
4.676844120025635,-0.0,0.02,-9.72
4.701742887496948,0.01,0.02,-9.77
4.7267022132873535,0.0,0.03,-9.72
4.751540184020996,0.01,0.02,-9.71
4.776434421539307,0.0,0.02,-9.72
4.801388740539551,-0.0,0.02,-9.72
4.826334714889526,0.0,0.03,-9.72
4.851229429244995,0.01,0.03,-9.7
4.876094341278076,0.01,0.02,-9.69
4.901003122329712,0.02,0.03,-9.68
4.925900459289551,0.0,0.03,-9.72
4.950808525085449,0.0,0.02,-9.72
4.97568678855896,0.01,0.03,-9.71
5.000662326812744,-0.0,0.03,-9.74
5.025595426559448,0.0,0.04,-9.73
5.0506062507629395,-0.0,0.03,-9.71
5.0754945278167725,0.01,0.02,-9.71
5.100384950637817,0.03,0.03,-9.72
5.125300884246826,0.0,0.02,-9.7
5.150265216827393,-0.0,0.02,-9.71
5.175245523452759,-0.0,0.03,-9.71
5.200261354446411,-0.0,0.03,-9.71
5.225240707397461,-0.02,0.02,-9.73
5.250174522399902,0.0,0.03,-9.73
5.275162935256958,-0.0,0.03,-9.71
5.300157070159912,-0.0,0.01,-9.69
5.325038909912109,0.04,0.02,-9.69
5.3499345779418945,0.01,0.03,-9.7
5.374870300292969,0.01,0.03,-9.7
5.399763584136963,0.01,0.03,-9.7
5.424785852432251,-0.0,0.04,-9.73
5.449640989303589,0.01,0.03,-9.71
5.474541425704956,0.01,0.03,-9.72
5.4994237422943115,0.01,0.03,-9.72
5.524327754974365,0.0,0.02,-9.69
5.549250364303589,0.0,0.02,-9.7
5.574146747589111,0.01,0.03,-9.71
5.599136590957642,-0.01,0.02,-9.7
5.624260663986206,0.02,0.01,-9.71
5.649518013000488,-0.0,0.02,-9.72
5.674709796905518,-0.01,0.03,-9.71
5.699569463729858,0.01,0.02,-9.72
5.723776578903198,0.01,0.03,-9.72
5.748661994934082,0.0,0.02,-9.71
5.773588418960571,0.01,0.01,-9.7
5.798452854156494,0.01,0.02,-9.71
5.82408881187439,0.01,0.02,-9.69
5.84891676902771,0.01,0.03,-9.74
5.873942613601685,0.0,0.03,-9.71
5.89871883392334,0.0,0.03,-9.69
5.922939300537109,0.01,0.03,-9.74
5.947824478149414,0.01,0.03,-9.75
5.972726345062256,0.0,0.02,-9.71
5.997609376907349,0.02,0.01,-9.72
6.023058176040649,0.02,0.01,-9.72
6.0481345653533936,0.01,0.02,-9.71
6.073092222213745,-0.0,0.03,-9.71
6.0979907512664795,0.0,0.02,-9.7
6.122300148010254,0.01,0.03,-9.7
6.147189617156982,-0.0,0.02,-9.67
6.172086954116821,0.0,0.05,-9.69
6.196975231170654,0.01,0.04,-9.73
6.221882343292236,0.02,0.02,-9.72
6.246772527694702,0.01,0.03,-9.72
6.271662712097168,0.0,0.01,-9.76
6.29656457901001,0.0,0.03,-9.73
6.3214616775512695,0.01,0.04,-9.7
6.346352815628052,0.02,0.01,-9.74
6.371256351470947,0.02,0.01,-9.68
6.396150827407837,0.0,0.02,-9.72
6.421045303344727,0.01,0.03,-9.72
6.4459357261657715,0.03,0.03,-9.69
6.470829010009766,0.02,0.02,-9.7
6.495727062225342,0.0,0.02,-9.71
6.520618915557861,0.0,0.02,-9.72
6.545517206192017,0.0,0.03,-9.71
6.570411920547485,0.01,0.02,-9.72
6.595393657684326,-0.0,0.03,-9.69
6.620300531387329,0.02,0.04,-9.7
6.645200490951538,0.01,0.02,-9.72
6.670099496841431,0.0,0.02,-9.71
6.694990873336792,0.03,0.02,-9.75
6.719921350479126,0.02,0.01,-9.71
6.744882583618164,-0.0,0.02,-9.69
6.769782304763794,0.0,0.03,-9.72
6.794686317443848,0.0,0.02,-9.7
6.819688320159912,-0.0,0.04,-9.71
6.844597816467285,0.01,0.03,-9.72
6.869465589523315,0.0,0.02,-9.72
6.894450426101685,-0.0,0.03,-9.71
6.919360637664795,0.0,0.03,-9.7
6.94434380531311,0.0,0.02,-9.7
6.969197511672974,0.0,0.03,-9.7
6.99409031867981,0.01,0.01,-9.71
7.019183397293091,0.0,0.02,-9.71
7.043846368789673,0.02,0.03,-9.71
7.068722724914551,0.01,0.02,-9.73
7.093669176101685,0.02,0.02,-9.73
7.118510961532593,0.02,0.02,-9.74
7.14354133605957,-0.0,0.03,-9.72
7.168407201766968,0.01,0.02,-9.73
7.193421125411987,-0.01,0.02,-9.72
7.218293905258179,0.01,0.02,-9.75
7.243192434310913,0.02,0.02,-9.71
7.268099308013916,0.0,0.02,-9.68
7.292987823486328,0.01,0.01,-9.71
7.317887544631958,0.0,0.03,-9.71
7.34277081489563,0.01,0.04,-9.72
7.367762804031372,-0.0,0.02,-9.7
7.3926661014556885,0.0,0.02,-9.72
7.417569160461426,0.03,0.02,-9.78
7.442460298538208,0.01,0.03,-9.75
7.468445777893066,-0.01,0.02,-9.7
7.493354320526123,0.0,0.03,-9.72
7.5183703899383545,-0.0,0.03,-9.73
7.543180465698242,0.0,0.02,-9.71
7.567165851593018,0.0,0.03,-9.72
7.592141151428223,-0.0,0.03,-9.71
7.617041110992432,0.02,0.05,-9.74
7.641932725906372,0.0,0.04,-9.71
